Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2408874,"September 6, 2022",Ohio,Columbus,923 S James Rd,Mason Run High School,0,0,0,0,1
2407883,"September 6, 2022",Alabama,Daphne,1030 Stanton Rd,Abiding Love Church and Preschool,0,0,0,0,0
2408746,"September 6, 2022",Texas,Brownsville,3700 Heritage Trl,Paredes Elementary School,0,0,0,0,1
2409640,"September 6, 2022",Arizona,Chandler,3000 N Alma School Rd,El Dorado High School,0,0,0,0,2
2408572,"September 6, 2022",Colorado,Denver,3333 Regis Blvd,Regis University,0,0,0,0,0
2406582,"September 4, 2022",North Carolina,Greenville,E 5th St,Eastern Carolina University,0,0,0,0,0
2408398,"September 4, 2022",Indiana,Muncie,304 N College Ave,Ball State,0,0,0,0,3
2408075,"September 3, 2022",Delaware,Dover,1200 N Dupont Hwy,Delaware State Wellness and Recreation Center,0,2,0,0,0
2405127,"September 2, 2022",Kansas,Wichita,2301 E Douglas Ave,Wichita East High School,0,0,0,0,1
2405118,"September 2, 2022",Texas,Wichita Falls,3807 Kemp Blvd,Barwise Middle School,0,0,0,0,1
2405083,"September 2, 2022",South Carolina,Columbia,120 Sparkleberry Ln,Spring Valley High School,0,0,0,0,1
2409020,"September 2, 2022",Texas,Arlington,3000 S Fielder Rd,Gunn Junior High,0,0,0,0,1
2408793,"September 2, 2022",Georgia,Canton,930 Marietta Hwy,Cherokee High School,0,0,0,0,0
2405467,"September 2, 2022",Maryland,Baltimore,3500 Hillen Rd,Mergenthaler Vocational-Technical High School,1,0,0,0,1
2406217,"September 2, 2022",Florida,Deland,260 E Euclid Ave,Spec Martin Municipal Stadium,0,0,0,0,0
2409178,"September 2, 2022",Mississippi,Gautier,4307 Gautier Vancleave Rd,Gautier High School,0,0,0,0,2
2404984,"September 1, 2022",Michigan,Auburn Hills,2800 Waukegan St,Avondale High School,0,0,0,0,1
2404120,"September 1, 2022",North Carolina,Durham,3727 Fayetteville Rd,Hillside High School,0,0,0,0,2
2404019,"September 1, 2022",Kentucky,Phelps,11580 Phelps 632 Rd,Phelps High School,0,0,0,0,1
2420823,"September 1, 2022",North Carolina,Knightdale,100 Bryan Chalk Ln,Knightdale High School,0,0,0,0,1
2403146,"August 31, 2022",Texas,Corpus Christi,1102 Villarreal Dr,JFK Elementary,0,0,0,0,0
2404073,"August 31, 2022",South Carolina,Rock Hill,320 W Springdale Rd,Rock Hill High School,0,0,0,0,0
2403127,"August 31, 2022",Pennsylvania,Pittsburgh,590 Crane Ave,Brashear High School,0,0,0,0,1
2403018,"August 31, 2022",Nebraska,Omaha,2606 Hamilton St,Blackburn High School,0,0,0,0,1
2402985,"August 31, 2022",Georgia,Carnesville,485 Turkey Creek Rd,Franklin County Middle School,0,0,0,0,1
2403713,"August 31, 2022",Nevada,Henderson,400 Palo Verde Ave,Basic Academy of International Studies,0,0,0,0,1
2405558,"August 31, 2022",Arizona,San Tan Valley,35900 N Charbray Dr,Circle Cross Ranch STEM Academy,0,0,0,0,0
2403655,"August 31, 2022",Ohio,Grove City,3811 Hoover Rd,Monterey Elementary School,0,0,0,0,0
2403440,"August 31, 2022",Louisiana,Pineville,1511 Line St,Pineville High School,0,0,0,0,0
2403344,"August 31, 2022",Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2403016,"August 31, 2022",Nebraska,Omaha,4519 S 24th St,South High School,0,0,0,0,1
2402421,"August 30, 2022",Tennessee,Hendersonville,3126 Long Hollow Pike,Beech High School,0,0,0,0,0
2402496,"August 30, 2022",Texas,Kingwood,4015 Woodland Hills Dr,Kingwood Park High School,0,0,0,0,1
2402189,"August 30, 2022",Kentucky,Louisville,2811 Duncan St,Atkinson Elementary School,0,0,0,0,1
2402908,"August 30, 2022",Colorado,Clifton,3276 F Rd,Clifton Elementary School,0,0,0,0,0
2401857,"August 30, 2022",California,Santa Rosa,4320 Ursuline Rd,Cardinal Newman High School,0,0,0,0,3
2401788,"August 30, 2022",Kansas,Mcpherson,801 E 1st St,McPherson High School,0,0,0,0,0
2402821,"August 30, 2022",Kansas,Wichita,5301 N Hillside St,Wichita Heights High School,0,0,0,0,1
2402664,"August 30, 2022",South Carolina,Rock Hill,4757 Mt Gallant Rd,Dutchman Creek Middle School,0,0,0,0,1
2402567,"August 30, 2022",Arkansas,Sherwood,484 Bear Paw Rd,Sylvan Hills High School,0,0,0,0,1
2405215,"August 30, 2022",Mississippi,Senatobia,221 Warrior Dr,Senatobia High School,0,0,0,0,0
2405213,"August 30, 2022",Texas,Beaumont,8750 Phelan Blvd,West Brook High School,0,0,0,0,1
2403371,"August 30, 2022",South Carolina,Columbia,2219 Barhamville Rd,C.A. Johnson High School,0,0,0,0,1
2402730,"August 30, 2022",Texas,Tyler,3535 Lion Ln,Tyler High School,0,0,0,0,1
2402219,"August 29, 2022",California,Arvin,900 Varsity Rd,Arvin High School,0,0,0,0,1
2401105,"August 29, 2022",South Carolina,Rock Hill,801 Neely Rd,South Pointe High School,0,0,0,0,1
2402046,"August 29, 2022",Tennessee,Jackson,84 Harts Bridge Rd,South Side High School,0,0,0,0,1
2402009,"August 29, 2022",Arizona,Cochise,5025 N Bowie Ave,Cochise Elementary School,0,0,0,0,0
2400942,"August 29, 2022",Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1
2400950,"August 29, 2022",Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1
2401807,"August 29, 2022",Kansas,Wichita,820 S Osage St,Wichita West High School,0,0,0,0,1
2400919,"August 29, 2022",Oklahoma,Bethany,7210 NW 39th Expy,Southwestern Christian University,0,0,0,0,1
2401673,"August 29, 2022",Florida,Alachua,16401 NW 140th St,A.L. Mebane Middle School,0,0,0,0,1
2401593,"August 29, 2022",Louisiana,Delcambre,601 W Main St,Delcambre High School,0,0,0,0,1
2401110,"August 29, 2022",California,Oakland,400 Capistrano Dr,Madison Park Academy,0,1,0,0,1
2401805,"August 29, 2022",Michigan,Dowagiac,57072 Riverside Dr,Dowagiac Middle School,0,0,0,0,1
2403135,"August 27, 2022",Indiana,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,1
2399318,"August 27, 2022",Missouri,Saint Louis (Wellston),6701 St Charles Rock Rd,Normandy High School,0,0,0,0,1
2400974,"August 27, 2022",Tennessee,Knoxville,529 Academy Way,Christian Academy of Knoxville,0,0,0,0,1
2399765,"August 27, 2022",Florida,West Palm Beach,2600 N Military Trail,Keiser University,0,0,0,0,1
2398748,"August 26, 2022",South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2399307,"August 26, 2022",Missouri,Kansas City,6720 NW 64th St,Lakeview Middle School,0,0,0,0,1
2399196,"August 26, 2022",Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1
2402934,"August 26, 2022",Indiana,Muncie,2100 S Franklin St,South View Elementary School,0,0,0,0,1
2401801,"August 26, 2022",Georgia,Hephzibah,4558 Brothersville Rd,Hephzibah-Brothersville High School,0,0,0,0,1
2401747,"August 26, 2022",Florida,Tallahassee,601 Paul Russell Rd,Gene Cox Stadium,0,0,0,0,1
2399832,"August 26, 2022",Florida,Homestead,305 NE 2nd Rd,Somerset Academy South Homestead Middle/High,0,0,0,0,1
2398701,"August 25, 2022",South Carolina,Goose Creek,1137 Red Bank Rd,Goose Creek High School,0,0,0,0,0
2398675,"August 25, 2022",North Dakota,Bismarck,3315 University Dr,United Tribes Technical College,0,0,0,0,2
2397552,"August 25, 2022",Indiana,Greenwood,Providence Dr and Winterwood Dr,,1,0,0,0,1
2397604,"August 25, 2022",Tennessee,Nashville,123 Douglas Ave,KIPP Nashville Collegiate High School,0,0,0,0,1
2397607,"August 25, 2022",Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,3
2400263,"August 25, 2022",Colorado,Littleton (Lakewood),100 S Kipling St,Trailblazer Stadium,0,0,0,0,0
2401257,"August 25, 2022",North Carolina,Matthews,1810 Matthews Mint Hill Rd,Butler High School,0,0,0,0,0
2397661,"August 25, 2022",New Mexico,Eunice,1720 Ave K,Eunice High School,0,0,0,0,1
2397217,"August 25, 2022",Louisiana,Dry Prong,17779 US-167,Grant High School,0,0,0,0,1
2397625,"August 25, 2022",Arizona,Queen Creek,41800 N Barnes Pkwy,Legacy Traditional School,0,0,0,0,1
2397487,"August 24, 2022",Arizona,Tucson,1303 E University Blvd,University of Arizona,0,0,0,0,1
2397249,"August 24, 2022",Ohio,Marysville,800 Amrine Mill Rd,Marysville High School,0,0,0,0,1
2395800,"August 23, 2022",Virginia,Danville,701 Broad St,George Washington High School,0,0,0,0,1
2395978,"August 23, 2022",Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,1
2395859,"August 23, 2022",Oklahoma,Choctaw,14300 NE 10th St,,0,0,0,0,2
2396035,"August 23, 2022",Ohio,Toledo,707 Woodsdale Ave,Arlington Elementary School,0,0,0,0,1
2396465,"August 23, 2022",Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2396998,"August 22, 2022",Ohio,Canton,2300 Schneider St NE,Oakwood Middle School,0,0,0,0,1
2396025,"August 22, 2022",California,Merced,3076 E Childs Ave,Weaver Middle School,0,0,0,0,0
2395045,"August 22, 2022",Texas,Corpus Christi,1818 Trojan Dr,Moody High School,0,0,0,0,2
2396675,"August 22, 2022",Oklahoma,Tulsa,12150 E 11th St,East Central High School,0,0,0,0,2
2394454,"August 22, 2022",South Carolina,West Columbia,1315 Boston Ave,Airport High School,0,0,0,0,1
2397004,"August 19, 2022",Florida,Fort Lauderdale (Weston),4251 Bonaventure Blvd,Falcon Cove Middle School,0,0,0,0,1
2392985,"August 19, 2022",California,Bakersfield,6401 Allen Rd,Frontier High School,0,0,0,0,1
2396673,"August 19, 2022",Oklahoma,Tulsa,3441 E Archer St,Phoenix Rising Alternative School,0,0,0,0,1
2392914,"August 19, 2022",Tennessee,Clarksville,1210 W Creek Coyote Trail,West Creek High School,0,0,0,0,1
2391976,"August 19, 2022",Kansas,Kansas City,2501 Minnesota Ave,Wyandotte High School,0,0,0,0,1
2392641,"August 19, 2022",Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,2
2395427,"August 19, 2022",Florida,Miami,6161 NW 5th Ct,Miami Edison Senior High School,0,0,0,0,2
2392869,"August 19, 2022",Louisiana,Baton Rouge,South Campus Dr and Highland Rd,LSU,0,1,0,0,1
2397088,"August 19, 2022",Texas,Austin,13212 N Lamar Blvd,John B Connally High School,0,0,0,0,1
2391371,"August 18, 2022",Illinois,Wauconda,555 N Main St,Wauconda High School,0,0,0,0,1
2394729,"August 18, 2022",Colorado,Aurora (Centennial),2201 E Dry Creek Rd,Arapahoe High School,0,0,0,0,1
2391725,"August 18, 2022",Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,1
2391423,"August 18, 2022",Florida,Ruskin,2342 E Shell Point Rd,Lennard High School,0,1,0,0,1
2390890,"August 18, 2022",Louisiana,Grambling,403 Main St,Grambling State University,0,0,0,0,3
2391670,"August 18, 2022",Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2392483,"August 17, 2022",Illinois,Kankakee,1200 W Jeffery St,Kankakee High School,0,1,0,0,1
2390608,"August 17, 2022",California,Corcoran,1100 Letts Ave,Corcoran High School,0,0,0,0,0
2394473,"August 17, 2022",Alabama,Mobile,1567 E Dublin St,Williamson High School,0,0,0,0,0
2391972,"August 17, 2022",Indiana,South Bend,Huey St and W Bulla St,,0,0,0,0,1
2391129,"August 17, 2022",Louisiana,Lake Charles,3420 Louisiana Ave,LaGrange High School,0,0,0,0,1
2389480,"August 16, 2022",Virginia,Bassett,85 Riverside Dr,Bassett High School,0,0,0,0,1
2390438,"August 16, 2022",Georgia,Athens,350 S Milledge Ave,Clarke Central High School,0,0,0,0,0
2389585,"August 16, 2022",Texas,Brownsville,3500 International Blvd,Porter High School,0,0,0,0,3
2389122,"August 16, 2022",Florida,Kissimmee,3675 Boggy Creek Rd,Tohopekaliga High School,0,0,0,0,1
2391028,"August 16, 2022",Indiana,Indianapolis,3401 N Meridian St,Shortridge High School,0,0,0,0,1
2389886,"August 16, 2022",Florida,Fort Pierce,4101 S 25th St,Fort Pierce Central High School,1,0,0,0,0
2388573,"August 15, 2022",California,Stockton,6844 Alexandria Pl,Lincoln High School,0,0,0,0,1
2388271,"August 15, 2022",South Carolina,Lancaster,1551 Billings Dr,South Middle School,0,0,0,0,0
2390851,"August 15, 2022",New York,East Syracuse,6400 Fremont Rd,East Syracuse Minoa Central High School,0,0,0,0,1
2388509,"August 15, 2022",Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0
2388540,"August 12, 2022",Tennessee,Memphis,305 S Cleveland St,Crump Stadium,0,0,0,0,1
2385565,"August 12, 2022",Georgia,Lagrange,516 N Greenwood St,LaGrange High School,0,0,0,0,2
2386343,"August 12, 2022",Georgia,Lagrange,75 Gordon Rd,Ethel W. Kight Elementary School,0,0,0,0,1
2386250,"August 12, 2022",Florida,Longwood,865 S Ronald Reagan Blvd,Lyman High School,0,0,0,0,1
2387710,"August 12, 2022",Mississippi,Calhoun City,201 N Beadle St,Calhoun City High School,0,0,0,0,2
2384997,"August 11, 2022",Virginia,Nokesville,7403 Academic Ave,Kettle Run High School,0,0,0,0,1
2384753,"August 11, 2022",Florida,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1
2386130,"August 11, 2022",Alabama,Mobile (Prichard),5450 Lott Rd,Blount High School,0,0,0,0,1
2383797,"August 10, 2022",Georgia,Mcdonough,155 Post Master Dr,McDonough High School,0,0,0,0,1
2385502,"August 10, 2022",Georgia,Fairburn,7405 Herndon Rd,Creekside High School,0,0,0,0,0
2383287,"August 9, 2022",Georgia,Columbus,3200 Howard Ave,Jordan Vocational High School,0,0,0,0,1
2384795,"August 8, 2022",Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,2
2380124,"August 5, 2022",Mississippi,Gulfport,15600 School Rd,Harrison Central High School,0,0,0,0,1
2380419,"August 5, 2022",Georgia,Wrightsville,150 Herschel Walker Dr,Johnson County Middle/High School,0,0,0,0,1
2385453,"August 5, 2022",Indiana,Lafayette,1801 S 18th St,Jefferson High School,0,0,0,0,1
2382465,"August 5, 2022",Massachusetts,Lynn,100 Brookline St,Thurgood Marshall Middle School,0,0,0,0,1
2380013,"August 4, 2022",New Mexico,Belen,1619 W Delgado Ave,,0,0,0,0,0
2378822,"August 4, 2022",Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2379163,"August 4, 2022",Georgia,Evans,5114 Riverwood Pkwy,Greenbrier High School,0,0,0,0,1
2377831,"August 3, 2022",Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2377778,"August 3, 2022",Georgia,Sylvania,110 Halcyondale Rd,Screven County High School,0,0,0,0,1
2379640,"August 3, 2022",Georgia,Snellville,2503 Skyland Dr SW,W C Britt Elementary School,0,0,0,0,0
2365596,"July 20, 2022",California,Vallejo,1347 Amador St,John Finney Education Complex,0,0,0,0,0
2356099,"July 7, 2022",Pennsylvania,Scranton,1111 S Irving Ave,McNichols Plaza Elementary School,0,0,0,0,1
2352435,"July 6, 2022",Illinois,Chicago,3937 W Wilcox St,Genevieve Melody Public School,0,2,0,0,0
2356089,"July 6, 2022",Illinois,Oak Forest,15201 Central Ave,Oak Forest High School,0,0,0,0,1
2529926,"July 3, 2022",California,Long Beach,1250 Bellflower Blvd,California State University Long Beach,0,0,0,0,1
2343190,"June 28, 2022",Arkansas,North Little Rock,201 W 22nd St,North Little Rock High School,0,0,0,0,0
2339312,"June 23, 2022",Maryland,Hyattsville,7000 Adelphi Rd,Northwestern High School,0,0,0,0,0
2336100,"June 21, 2022",Maryland,Fort Washington,8700 Allentown Rd,Isaac J. Gourdine Middle School,0,0,0,0,1
2338466,"June 20, 2022",Texas,Odessa,2201 E 21st St,Bonham Middle School,0,0,0,0,1
2332280,"June 15, 2022",Georgia,Decatur,5341 Snapfinger Park Dr,Elevation Education Children's Academy,1,0,0,0,1
2331955,"June 15, 2022",Alabama,Birmingham,2800 Wilson Rd SW,Wenonah High School,0,0,0,0,2
2330892,"June 14, 2022",New York,Rochester,1801 East Main St,East High School,0,0,0,0,0
2330641,"June 14, 2022",Virginia,Suffolk,629 Turlington Rd,Turlington Woods School,0,0,0,0,0
2332163,"June 14, 2022",California,Bakersfield,1101 Planz Rd,South High School,0,0,0,0,2
2330312,"June 13, 2022",Georgia,Atlanta,14 Marietta St NW,Georgia State University-Andrew Young School of Policy Studies,1,0,0,0,1
2329992,"June 13, 2022",Washington,Everett,200 120th St SW,Mariner High School,0,0,0,0,1
2327151,"June 9, 2022",Michigan,Detroit,1000 Scotten St,Amelia Earhart Elementary-Middle School,0,0,0,0,0
2327173,"June 9, 2022",Mississippi,Byhalia,278 MS-309,Byhalia High School,0,0,0,0,1
2328577,"June 9, 2022",Minnesota,Osseo,317 2nd Ave NW,Osseo Senior High School,0,0,0,0,1
2325672,"June 9, 2022",Alabama,Gadsden,3200 Walnut St,Walnut Park Elementary School,0,0,1,0,0
2326892,"June 8, 2022",Minnesota,Minneapolis (Brooklyn Center),6500 N Humboldt Ave,Brooklyn Center High School,0,0,0,0,2
2326876,"June 7, 2022",Maryland,Rockville,14501 Avery Rd,Blair G. Ewing Center,0,0,0,0,1
2323675,"June 7, 2022",North Carolina,Charlotte,2001 Alleghany St,Harding University High School,0,0,0,0,0
2324569,"June 7, 2022",Michigan,Detroit,18875 Ryan Rd,John J. Pershing High School,0,0,0,0,1
2324144,"June 7, 2022",New York,New York (Manhattan),240 E 123rd St,Harlem Prep Charter School,0,0,0,0,1
2322995,"June 6, 2022",North Carolina,Charlotte,500 Kentberry Dr,Coulwood STEM Academy,0,0,0,0,0
2322980,"June 6, 2022",California,Ceres,4033 Central Ave,Central Valley High school,0,0,0,0,1
2325605,"June 6, 2022",Indiana,Kokomo,101 W Superior St,The Excel Center,0,0,0,0,1
2323320,"June 6, 2022",Maryland,Brandywine,13800 Brandywine Rd,Gwynn Park High School,0,0,0,0,1
2326336,"June 6, 2022",Illinois,Chicago,4959 S Archer Ave,Curie High School,0,0,0,0,1
2322846,"June 6, 2022",Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,2
2340276,"June 5, 2022",Arkansas,Jonesboro,4201 Chieftain Ln,Nettleton High School,0,0,0,0,1
2331242,"June 5, 2022",Texas,Austin,1102 S Congress Ave,Texas School for the Deaf,0,0,0,0,0
2323470,"June 5, 2022",Georgia,Macon,6010 Peake Rd,Stratford Academy,0,0,0,0,0
2322223,"June 5, 2022",Indiana,Gary,1 Stadium Plaza,U.S. Steel Yard stadium,0,2,0,0,0
2320437,"June 3, 2022",Minnesota,Minneapolis,1721 University Ave SE,Student's Cooperative,0,1,0,0,0
2320658,"June 3, 2022",Florida,Trenton,1013 N Main St,Trenton High School,0,0,0,0,1
2319304,"June 2, 2022",Minnesota,Grand Rapids,800 NW Conifer Dr,Grand Rapids High School,0,0,0,0,1
2319082,"June 2, 2022",Massachusetts,Chelsea,175 Hawthorne St,Phoenix Charter Academy Chelsea,0,0,0,0,1
2318932,"June 2, 2022",Maryland,Baltimore,3701 Eldorado Ave,Forest Park High School,0,0,0,0,1
2320721,"June 2, 2022",Florida,Pompano Beach (Parkland),8401 N University Dr,Somerset Parkland Academy,0,0,0,0,0
2318899,"June 2, 2022",Texas,Brownsville,4550 US-281,Veterans Memorial Early College High School,0,0,0,0,1
2318462,"June 1, 2022",Virginia,Henrico,7053 Messer Rd,Varina High School,0,0,0,0,1
2318455,"June 1, 2022",Virginia,Henrico,8301 Hungary Spring Rd,Hermitage High School,0,0,0,0,1
2318430,"June 1, 2022",California,Van Nuys,13000 Oxnard St,US Grant High School,0,1,0,0,0
2319077,"June 1, 2022",Florida,Miami (Pinecrest),7431 SW 120th St,Miami Palmetto Senior High School,0,0,0,0,1
2318698,"June 1, 2022",Texas,Baytown,6001 E Wallisville Rd,Goose Creek Memorial High School,0,0,0,0,1
2317437,"May 31, 2022",South Carolina,Columbia,7500 Brookfield Rd,Richland Northeast High School,0,0,0,0,1
2317044,"May 31, 2022",Louisiana,New Orleans,7900 Stroelitz St,Xavier University of Louisiana,1,2,0,0,1
2317807,"May 31, 2022",Washington,Vancouver,1300 NW 139th St,Skyview High School,0,0,0,0,1
2313746,"May 27, 2022",Washington,Port Orchard,3900 SE Mullenix Rd,Mullenix Ridge Elementary School,0,0,0,0,0
2313675,"May 27, 2022",South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2315553,"May 27, 2022",Michigan,Cassopolis,22721 Diamond Cove St,Cassopolis Ross Beatty High School,0,0,0,0,1
2313085,"May 26, 2022",Tennessee,Nashville,1800 Stratford Ave,Stratford Stem Magnet School,0,0,0,0,1
2313095,"May 26, 2022",Maryland,Hyattsville (Landover),6501 Columbia Park Rd,Fairmont Heights High School,0,0,0,0,1
2313020,"May 26, 2022",Tennessee,Memphis,514 S Perkins Rd,White Station High School,0,0,0,0,1
2312998,"May 26, 2022",Texas,Arlington,3100 Lynnwood Dr,Duff Elementary School,0,0,0,1,1
2313408,"May 26, 2022",South Carolina,Columbia,1001 Longtown Rd E,Sandlapper Elementary School,0,0,0,0,0
2313444,"May 26, 2022",Washington,Vancouver,7825 NE 130th Ave,Heritage High School,0,0,0,0,1
2312326,"May 25, 2022",Texas,Friendswood,4607 FM 2351,Clear Brook High School,0,0,0,0,1
2312767,"May 25, 2022",Texas,Fort Worth,3600 Weber St,W A Meacham Middle School,0,0,0,0,1
2312558,"May 25, 2022",Texas,Richardson,1600 E Spring Valley Rd,Berkner High School,0,0,0,0,1
2311240,"May 24, 2022",New York,Syracuse,1106 Lancaster Ave,Ed Smith K-8 School,0,0,0,0,1
2311082,"May 24, 2022",Texas,Emory,1651 US-69,Rains High School,0,0,0,0,1
2312278,"May 24, 2022",Illinois,Springfield,1201 Bunn St,Lee School,0,0,0,0,1
2312220,"May 24, 2022",California,Sacramento,7495 29th St,Edward Kemble Elementary School,0,0,0,0,0
2310278,"May 24, 2022",Texas,Uvalde,715 Old Carrizo Rd,Robb Elementary School,21,17,1,0,0
2311583,"May 24, 2022",New Mexico,Albuquerque,8100 Rainbow Blvd NW,Volcano Vista High School,0,0,0,0,0
2310313,"May 24, 2022",New Mexico,Rio Rancho,4800 Cleveland Heights Rd NE,V Sue Cleveland High School,0,0,0,0,1
2312551,"May 24, 2022",Texas,San Antonio,8231 Blanco Rd,Eisenhower Middle School,0,0,0,0,0
2309719,"May 23, 2022",South Carolina,Hopkins,2615 Lower Richland Blvd,Lower Richland High School,0,0,0,0,1
2326473,"May 23, 2022",Alabama,Mobile,3725 Airport Blvd,ACCEL Academy,0,0,0,0,1
2309320,"May 23, 2022",Minnesota,Minneapolis,4320 N Newton Ave,Patrick Henry High School,0,0,0,0,0
2326439,"May 23, 2022",Washington,Airway Heights,12824 W 12th Ave,Sunset Elementary School,0,0,0,0,0
2326426,"May 23, 2022",Wisconsin,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,1
2309950,"May 20, 2022",Kentucky,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,0
2325395,"May 20, 2022",Georgia,Decatur,310 N McDonough St,Decatur High School,0,0,0,0,0
2309266,"May 20, 2022",Florida,Mount Dora,1405 Lincoln Ave,Mount Dora Middle School,0,0,0,0,1
2307741,"May 20, 2022",Tennessee,Nashville,67 Fairfield Ave,Napier Elementary School,0,0,0,0,0
2307652,"May 19, 2022",Virginia,Dumfries,3401 Panther Pride Dr,Potomac High School,0,0,0,0,1
2307060,"May 19, 2022",Michigan,Grand Rapids (Kentwood),6230 Kalamazoo Ave SE,East Kentwood High School,0,2,0,0,6
2306606,"May 19, 2022",Georgia,Hoschton,4400 Braselton Hwy,Mill Creek High School,0,0,0,0,1
2307427,"May 19, 2022",Oklahoma,Tulsa,,,0,0,0,0,1
2307082,"May 19, 2022",North Carolina,Charlotte,5850 Statesville Rd,Ranson Middle School,0,0,0,0,0
2306311,"May 19, 2022",Massachusetts,Boston,40 Medford St,Charlestown High School,0,0,0,0,2
2324447,"May 19, 2022",Arizona,Phoenix,4703 E Indian School Rd,Arcadia High School,0,0,0,0,1
2306837,"May 19, 2022",Louisiana,Hammond,800 W University Ave,Southeastern Louisiana University University Center,0,3,0,0,1
2307070,"May 19, 2022",Virginia,Richmond,4314 Crutchfield St,George Wythe High School,0,0,0,0,0
2306647,"May 19, 2022",Virginia,Fredericksburg,1 Learning Ln,Walker-Grant Middle School,0,0,0,0,1
2306001,"May 18, 2022",Tennessee,Murfreesboro,2650 Middle Tennessee Blvd,MTSU / Murphy Athletic Center,1,1,0,0,1
2305803,"May 18, 2022",New York,Corona (Queens),108-35 167th St,York Early College Academy,0,0,0,0,1
2306384,"May 18, 2022",Florida,Palmetto,1200 17th St W,Palmetto High School,0,0,0,0,1
2305041,"May 17, 2022",Virginia,Roanoke,1441 Westside Blvd NW,Westside Elementary School,0,0,0,0,0
2304941,"May 17, 2022",North Carolina,High Point,801 Ferndale Blvd,High Point Central High School,0,0,0,0,1
2304921,"May 17, 2022",North Carolina,Charlotte,3241 New Renaissance Way,Renaissance West STEAM Academy,0,0,0,0,0
2304854,"May 17, 2022",Illinois,Chicago,4140 N Marine Dr,Disney Magnet School,0,1,0,0,0
2304548,"May 17, 2022",Florida,Leesburg,1401 Yellow Jacket Way,Leesburg High School,0,0,0,0,1
2305059,"May 17, 2022",Missouri,Fenton,1297 N Hwy Dr,St. Louis College of Health Careers,1,0,1,0,0
2303783,"May 16, 2022",Texas,Mexia,1120 N Ross Ave,Mexia High School,0,0,0,0,1
2303878,"May 16, 2022",South Carolina,Goose Creek,131 Charles B Gibson Ave,Sedgefield Middle School,0,0,0,0,4
2305366,"May 16, 2022",Pennsylvania,Milton,700 Mahoning St,Milton Area High/Middle Schoo,0,0,0,0,0
2304386,"May 16, 2022",New Jersey,Newark,571 18th Ave,North Star Academy,0,0,0,0,0
2304209,"May 15, 2022",Illinois,Plainfield,2501 Mirage Ave,Meadow View Elementary School,0,1,0,0,1
2301102,"May 13, 2022",Illinois,Hoffman Estates,1100 W Higgins Rd,Hoffman Estates High School,0,0,0,0,1
2301830,"May 13, 2022",Pennsylvania,Philadelphia,S 32nd St and Market St,Drexel University/ Shake Shack,0,1,0,0,0
2301628,"May 13, 2022",Florida,West Palm Beach,501 S Sapodilla Ave,Alexander W. Dreyfoos School of the Arts,0,0,1,0,0
2301674,"May 13, 2022",Florida,Gainesville,9301 NW 23rd Ave,Fort Clarke Middle School,0,0,0,0,1
2300713,"May 12, 2022",Arkansas,Hot Springs National Park (Hot Springs),134 Convention Blvd,Hot Springs Convention Center,1,3,0,1,1
2300509,"May 12, 2022",Ohio,New Albany,87 N High St,New Albany Primary School,0,0,0,0,0
2301684,"May 12, 2022",Florida,Wildwood,700 Huey St,Wildwood Middle High School,0,0,0,0,1
2300739,"May 12, 2022",Texas,Houston,413 E 13th St,Heights High School,0,1,0,0,1
2299908,"May 11, 2022",Alabama,Toney,2697 Carters Gin Rd,Sparkman Middle School,0,0,0,0,1
2299379,"May 11, 2022",Indiana,Indianapolis,11825 E 46th St,Winding Ridge Elementary,0,0,0,0,1
2299685,"May 11, 2022",South Carolina,Columbia,1231 Bluefield Dr,St. Andrews Middle School,0,0,0,0,1
